category,datetime,headline,id,image,related,source,summary,url
company,1770156096,The SCHD ETF Alternative Strategy Started 2026 Strong,138349494,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2214049905/image_2214049905.jpg?io=getty-c-w1536,FANG,SeekingAlpha,Explore a SCHD-inspired 4-factor dividend growth portfolio using quality metrics to beat SCHD and target 12%+ CAGR.,https://finnhub.io/api/news?id=593bfb3fa6b8b24976aad81c06a1d9fee2515a3228fe5782abf9b477d401f30a
company,1770108535,"Coterra Energy And Devon To Merge, With Devon Being The Surviving Corporation",138341444,,FANG,SeekingAlpha,,https://finnhub.io/api/news?id=d51203b75b609eccea291884dd53dc756f5c15d7ecbbb37bd8cbb8de6255aab9
