category,datetime,headline,id,image,related,source,summary,url
company,1770135480,Silver Economy Boom: Investing in Healthcare's Aging Tailwinds,138344914,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MDT,Yahoo,"An aging population is reshaping healthcare, with BSX, RMD, ABBV and AMGN positioned to benefit from rising senior care demand.",https://finnhub.io/api/news?id=86913971a38664fa1f8c01de5e87a4832c1200b2daafc58749a3c5d3986040d2
company,1770123630,"Here Are Tuesday’s Top Wall Street Analyst Research Calls: Adobe, Disney, Exxon Mobil, Lockheed Martin, Mastercard, Palantir Technologies, SoFi Technologies, and More",138342018,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MDT,Yahoo,"Pre-Market Stock Futures: Futures are trading higher after a strong bounce-back Monday, with all major indices ending the day higher, as we started February on a winning note. Investors were able to look past the crypto and precious metals meltdowns, geopolitical hot spots around the world, some big retail and institutional investors’ profit-taking, and a ... Here Are Tuesday’s Top Wall Street Analyst Research Calls: Adobe, Disney, Exxon Mobil, Lockheed Martin, Mastercard, Palantir Technologies,",https://finnhub.io/api/news?id=d28b06dc570fad9873c2ca6007e3ad166c701a25927932e58025d3f26bea4e3f
company,1770123000,Medtronic advances its innovation strategy with intent to acquire CathWorks,138341754,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MDT,Yahoo,"Medtronic plc (NYSE:MDT), a global leader in healthcare technology, today announced it will exercise its option to acquire CathWorks, a privately held medical device company, which aims to transform how coronary artery disease (CAD) is diagnosed and treated. The intent to acquire CathWorks follows a 2022 strategic partnership with a co-promotion agreement for the CathWorks FFRangio® System in the U.S., Europe and Japan, where it is commercially available. The acquisition is valued at up to $585",https://finnhub.io/api/news?id=366105fd7c7df4d61dfb7dfa196c846e858df748f206b6efc6644c3ac39e8d8e
company,1770117090,Medtronic to acquire CathWorks for up to $585M,138344245,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,MDT,Yahoo,"The purchase will give Medtronic a larger presence in the cath lab, with a tool to help diagnose and treat coronary artery disease.",https://finnhub.io/api/news?id=8634618cafccd1f6eba0e98303f95bfa1c16fff52c4ca5bb948e91da9ab30a4e
