category,datetime,headline,id,image,related,source,summary,url
company,1770162900,KKR Makes AI Play With $10.9 Billion Asia Data-Center Deal,138349152,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"A  KKR  -led consortium has agreed to acquire a Singapore data-center company valued at $10.9 billion, marking the U.S. firm’s largest Asia-Pacific infrastructure investment, as the artificial-intelligence frenzy fuels demand for such assets.  The consortium, which includes Singapore telecommunications company  Singtel  will buy a stake not already owned in ST Telemedia Global Data Centres from its parent, the companies said Wednesday.  The KKR-led group already owns a minority stake in STT GDC that it acquired from parent ST Telemedia for $1.3 billion in 2024.",https://finnhub.io/api/news?id=63464c34599435992fbda6012579cd2bd89afe516b0ff2eff735578caea4baff
company,1770161100,KKR-Led Consortium with Singtel Group to Fully Acquire ST Telemedia Global Data Centres at S$13.8 Billion Enterprise Value,138348289,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"SINGAPORE, February 03, 2026--KKR-Led Consortium with Singtel Group to Fully Acquire ST Telemedia Global Data Centres at S$13.8 Billion Enterprise Value",https://finnhub.io/api/news?id=f93901ebc4f171674ab7767de1de13cdb52c16034fb07f1d1035da36ed74c867
company,1770160690,Assessing KKR (KKR) Valuation After A Steep Pullback And Mixed Long Term Returns,138348290,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"Recent share performance and business snapshot KKR (KKR) has been under pressure recently, with the share price showing negative returns over the past week, month and past 3 months, and a 30% decline on a 1 year total return basis. Over 3 and 5 years, total returns are positive. This reflects how the market has historically treated the firm’s diversified private equity, credit and real estate platform during different parts of the cycle. See our latest analysis for KKR. The 1 day share price...",https://finnhub.io/api/news?id=5fd5002283a194908965dbcc5b8f9d10c0352c33e2b0d05b4922bde4e4f33ea5
company,1770156600,"Blackstone Stock, Alternative Managers, BDCs Dive as Software Woes Infect Private Credit",138348291,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"Blue Owl Capital, which has the most exposure to private credit among the leading alt managers, dropped 10.5% to $12.05.",https://finnhub.io/api/news?id=a36849c8a8d81e84239ae3ae451996c093724029e5569955eac4010b60bf20d8
company,1770151560,"AI Disruption Fears Roil Software Industry, and the Stock Market",138347211,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"From Legalzoom.com and Expedia to Ares and Apollo, shares of companies that sell or invest in software fell sharply on Tuesday.",https://finnhub.io/api/news?id=34a1c0a057d176062a4fd1bc0245cfd2107fd67716e47cb3161d99d886ab1ad7
company,1770141607,AI Fears Sink Shares of Private-Credit Fund Managers,138345716,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"Shares of private-fund managers fell sharply Tuesday on concerns that the advent of artificial intelligence will tank their investments in software companies.  Ares Management and Blue Owl Capital shares dropped more than 9%, while Apollo Global Management and KKR fell more than 7% and Blackstone lost over 5%.  The moves follow a steep selloff in public stocks and debt of software companies that some analysts fear will become obsolete as more companies turn to AI for their technology needs.",https://finnhub.io/api/news?id=1d801933ce0ebe4de53775339a5afa81dd110763a9dcd7f3d28a9abf4c0f8b90
company,1770132660,KKR & Co. to Post Q4 Earnings: Here's What to Expect From the Stock,138344298,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,KKR,Yahoo,"KKR's fourth-quarter results, scheduled to be reported on Feb. 5, are likely to benefit from a rise in management fees and AUM despite expected lower earnings.",https://finnhub.io/api/news?id=cea239b37fa06064ce5720d4eba75f58fd12639e0829ab7fa9ec72533d358311
