category,datetime,headline,id,image,related,source,summary,url
company,1770158141,These Homebuilder Stocks Climb Following Report of Plan to Build 'Trump Homes',138348327,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PHM,Yahoo,"Several homebuilder stocks rose Tuesday, following a report the Trump administration is considering a program to build more new homes.",https://finnhub.io/api/news?id=7529f319b68cc8b24433bd6ae87a4dd48b0cc89c0722e8380a79284ea0c73391
