category,datetime,headline,id,image,related,source,summary,url
company,1770128940,"Company News for Feb 3, 2026",138343985,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,APTV,Yahoo,"Companies in The News Are: NVDA, MFG, DIS, APTV",https://finnhub.io/api/news?id=f4e1a6c84636584422c5e6d8e6cce3c4db311c47de40732ea59d46c2878c695c
