category,datetime,headline,id,image,related,source,summary,url
company,1770135780,IQVIA Set to Report Q4 Earnings: Here's What You Should Know,138345787,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IQV,Yahoo,"IQV is set to report fourth-quarter 2025 earnings results on Feb. 5, with revenues expected to rally 7.2% y/y to $4.2B and EPS to rise 9% on segment growth.",https://finnhub.io/api/news?id=8c67659dcae3c8c8a8d8a225e4febb1d12c99d709d2082f2232f5597c1b971d8
company,1770128107,Unlocking Q4 Potential of IQVIA (IQV): Exploring Wall Street Estimates for Key Metrics,138344428,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,IQV,Yahoo,"Besides Wall Street's top-and-bottom-line estimates for IQVIA (IQV), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended December 2025.",https://finnhub.io/api/news?id=69febc8fa98471a38277ac116d0a1d385c61944a25fe78a1d23356d67615afe8
