category,datetime,headline,id,image,related,source,summary,url
company,1770132540,Natera Files Signatera CDx PMA With FDA for Bladder Cancer MRD Test,138344237,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,STE,Yahoo,"NTRA submits FDA PMA for Signatera CDx, aiming to guide bladder cancer treatment with MRD testing after positive phase 3 trial results.",https://finnhub.io/api/news?id=734da391ec60a0b4483da84cb43e63e2ea4faa8549283594a65d386f043a3cf2
company,1770125340,"MedTech Stocks to Watch for Earnings on Feb. 4: BSX, ALGN & More",138342688,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,STE,Yahoo,"Q4 earnings season is here, and BSX, ALGN, STE and TECH are set to report amid slowing sector profits but steady revenue growth.",https://finnhub.io/api/news?id=6b9e315590fbd0378ab81fd3704d7e24c64d5fddfbe76dd210432e184e7b2ef2
company,1770088627,What To Expect From STERIS’s (STE) Q4 Earnings,138338596,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,STE,Yahoo,Medical equipment and services company Steris (NYSE:STE). will be announcing earnings results this Wednesday after market hours. Here’s what to look for.,https://finnhub.io/api/news?id=4be0225e015686453d9662d1f15706923630653acbeb5ab8a3b00f796e3bc4b4
