category,datetime,headline,id,image,related,source,summary,url
company,1770123600,"EPRI, NVIDIA, Prologis, and InfraPartners Announce Collaboration to Produce Smaller Data Centers for the AI Era",138341528,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PLD,Yahoo,"SAN DIEGO, Calif., Feb. 03, 2026 (GLOBE NEWSWIRE) -- EPRI today announced a collaboration with Prologis, NVIDIA, and InfraPartners to study smaller-scale data centers designed for distributed inference, a form of real-time data processing used across sectors including logistics, health care, finance, and public services. The announcement was made today at DTECH. The collaborators will assess the deployment of micro data centers—ranging from 5 to 20 megawatts—at or near utility substations with a",https://finnhub.io/api/news?id=2405a26405187ed3b6565533ec71aae8ee7c440b3c5c7fc85b494db99bdd71ef
company,1770093149,Prologis’ US$25 Billion AI Data Center Pivot Might Change The Case For Investing In Prologis (PLD),138339047,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,PLD,Yahoo,"In January 2026, Prologis reported full-year 2025 results showing higher sales of US$8.16 billion and revenue of US$8.79 billion, while net income and diluted EPS from continuing operations eased compared with 2024, and it issued 2026 net earnings guidance of US$3.70–US$4.00 per diluted share. Alongside these results, Prologis outlined a US$25 billion push into data centers to support AI infrastructure, signalling a major expansion of its logistics-focused real estate platform. We’ll now...",https://finnhub.io/api/news?id=a6c7b3316770dca81f943a4c7cc76d92ff277558c0ad659f9456d17060fe44a8
