category,datetime,headline,id,image,related,source,summary,url
company,1770115740,"Pool Corporation (POOL) Set for Gains as Market Recovers, Says Baird",138340945,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,POOL,Yahoo,"Pool Corporation (NASDAQ:POOL) ranks among the mid-cap stocks to buy according to top investors. On January 12, Baird raised Pool Corporation (NASDAQ:POOL)’s rating from Neutral to Outperform while raising the price target to $320 from $345. Baird observed that the majority of Pool Corp’s revenues are periodic, and there are encouraging indicators for discretionary spending […]",https://finnhub.io/api/news?id=59c3f0b2f45793ee9393d2f9f7d54027eaf5b5718e2e8faed9627f6d44f94543
company,1770079472,Pool Corporation (POOL): A Bull Case Theory,138338116,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,POOL,Yahoo,"We came across a bullish thesis on Pool Corporation on Libertalia Investing’s Substack. In this article, we will summarize the bulls’ thesis on POOL. Pool Corporation’s share was trading at $254.09 as of January 30th. POOL’s trailing and forward P/E were 23.28 and 21.79 respectively according to Yahoo Finance. Pool Corporation distributes swimming pool supplies, equipment, related leisure, irrigation, […]",https://finnhub.io/api/news?id=3d1a2287ec1f65cc079fb759a685d93dbd5709b19246d2fa95b61d8537ac5ed2
